age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
39.0,management,single,secondary,no,1103,no,no,unknown,17,jun,24.0,1.0,-1.0,0,unknown,no
36.0,entrepreneur,married,secondary,no,1412,yes,yes,cellular,25,jul,226.0,1.0,-1.0,0,unknown,no
46.0,management,married,tertiary,no,4301,yes,yes,cellular,18,nov,50.0,1.0,183.0,2,failure,no
54.0,admin,married,secondary,no,140,no,no,telephone,27,oct,521.0,2.0,-1.0,0,unknown,no
54.0,admin,married,secondary,no,956,yes,yes,telephone,11,may,136.0,2.0,362.0,1,unknown,no
36.0,admin,married,secondary,no,725,yes,no,cellular,27,feb,123.0,3.0,99.0,8,failure,no
46.0,blue-collar,married,secondary,no,524,yes,no,telephone,5,may,15.0,7.0,-1.0,0,unknown,no
50.0,management,married,tertiary,no,2881,no,no,cellular,5,aug,510.0,2.0,2.0,5,unknown,no
23.0,services,single,secondary,no,210,yes,no,unknown,20,may,507.0,1.0,-1.0,0,unknown,no
43.0,self-employed,single,secondary,no,3173,no,no,unknown,15,may,746.0,1.0,-1.0,0,unknown,yes
26.0,blue-collar,single,secondary,no,1802,yes,no,unknown,3,jun,28.0,19.0,-1.0,0,unknown,no
41.0,blue-collar,married,primary,no,336,yes,no,cellular,5,feb,192.0,2.0,8.0,1,unknown,no
48.0,blue-collar,married,secondary,no,478,yes,yes,unknown,16,may,168.0,2.0,-1.0,0,unknown,no
49.0,technician,married,secondary,no,662,no,no,unknown,18,jun,47.0,2.0,-1.0,0,unknown,no
34.0,technician,single,secondary,no,105,yes,no,cellular,7,may,146.0,2.0,171.0,3,failure,no
53.0,blue-collar,married,secondary,no,3397,yes,no,unknown,6,may,231.0,1.0,-1.0,0,unknown,no
36.0,technician,married,tertiary,no,837,no,no,cellular,28,aug,68.0,6.0,-1.0,0,unknown,no
44.0,management,married,secondary,no,1317,no,no,telephone,31,jul,444.0,6.0,-1.0,0,unknown,no
42.0,technician,married,secondary,no,-184,yes,yes,unknown,28,may,255.0,1.0,-1.0,0,unknown,no
34.0,technician,single,secondary,no,951,yes,no,unknown,21,may,343.0,1.0,-1.0,0,unknown,no
52.0,management,married,tertiary,no,1065,yes,yes,unknown,30,may,159.0,1.0,-1.0,0,unknown,no
38.0,services,single,secondary,no,4317,yes,no,cellular,2,feb,216.0,2.0,-1.0,0,unknown,no
33.0,admin,married,secondary,no,56,no,no,cellular,5,feb,74.0,2.0,-1.0,0,unknown,no
58.0,management,married,tertiary,no,1831,no,no,cellular,17,nov,1531.0,1.0,-1.0,0,unknown,no
28.0,admin,single,tertiary,no,164,yes,no,cellular,9,feb,92.0,7.0,-1.0,0,unknown,no
59.0,blue-collar,married,primary,no,80,yes,no,telephone,31,jul,46.0,21.0,-1.0,0,unknown,no
35.0,technician,single,tertiary,no,122,no,no,cellular,20,apr,49.0,5.0,328.0,5,failure,no
45.0,management,single,tertiary,no,5769,no,no,cellular,20,nov,59.0,3.0,-1.0,0,unknown,no
37.0,management,married,tertiary,no,2205,no,no,unknown,21,may,85.0,4.0,-1.0,0,unknown,no
50.0,management,divorced,tertiary,no,813,yes,no,cellular,31,jul,7.0,2.0,-1.0,0,unknown,no
34.0,technician,single,secondary,no,692,yes,no,unknown,20,may,254.0,1.0,-1.0,0,unknown,no
31.0,technician,single,secondary,no,102,yes,no,telephone,17,apr,460.0,2.0,345.0,2,failure,no
48.0,technician,married,secondary,no,42,yes,yes,cellular,17,nov,92.0,1.0,-1.0,0,unknown,no
41.0,technician,married,secondary,no,2990,yes,no,unknown,30,may,62.0,3.0,-1.0,0,unknown,no
51.0,services,married,secondary,no,121,yes,no,cellular,10,jul,122.0,1.0,-1.0,0,unknown,no
39.0,management,single,tertiary,no,220,yes,no,unknown,8,may,87.0,2.0,-1.0,0,unknown,no
76.0,retired,married,secondary,no,2302,no,no,telephone,10,nov,345.0,2.0,-1.0,0,unknown,no
37.0,self-employed,married,tertiary,no,208,yes,no,cellular,31,jul,350.0,5.0,-1.0,0,unknown,no
34.0,admin,married,secondary,no,1671,no,no,unknown,21,may,160.0,1.0,-1.0,0,unknown,no
41.0,technician,married,secondary,no,30,yes,no,cellular,10,jul,151.0,1.0,-1.0,0,unknown,no
31.0,management,single,tertiary,no,123,no,no,cellular,12,aug,82.0,2.0,-1.0,0,unknown,no
21.0,student,single,secondary,no,546,no,no,unknown,17,apr,94.0,1.0,-1.0,0,unknown,no
52.0,management,married,tertiary,no,-11,yes,no,cellular,11,may,94.0,4.0,-1.0,0,unknown,no
47.0,housemaid,married,primary,no,201,yes,no,cellular,7,aug,58.0,2.0,382.0,1,failure,no
36.0,management,married,secondary,no,-129,yes,no,cellular,29,jul,121.0,3.0,-1.0,0,unknown,no
36.0,management,divorced,tertiary,no,649,no,no,cellular,16,jul,237.0,2.0,91.0,1,failure,no
39.0,management,divorced,primary,no,239,no,no,cellular,29,aug,204.0,2.0,-1.0,0,unknown,no
28.0,management,single,tertiary,no,-328,yes,no,telephone,2,feb,318.0,2.0,-1.0,0,unknown,no
56.0,blue-collar,married,secondary,no,317,no,no,cellular,7,aug,112.0,7.0,-1.0,0,unknown,no
35.0,management,divorced,tertiary,no,6997,yes,no,cellular,9,jul,1121.0,1.0,-1.0,0,unknown,yes
58.0,blue-collar,married,secondary,no,2516,yes,no,cellular,16,jul,303.0,1.0,-1.0,0,unknown,no
31.0,self-employed,single,tertiary,no,253,yes,no,cellular,7,may,157.0,1.0,349.0,4,failure,no
37.0,management,single,primary,no,1241,no,no,unknown,9,jun,60.0,2.0,-1.0,0,unknown,no
46.0,management,married,primary,no,357,yes,yes,unknown,19,may,221.0,2.0,-1.0,0,unknown,no
36.0,management,married,primary,no,5427,no,no,unknown,12,jun,398.0,1.0,-1.0,0,unknown,no
42.0,blue-collar,married,secondary,no,139,yes,no,unknown,23,may,166.0,1.0,-1.0,0,unknown,no
34.0,technician,married,secondary,no,1,yes,no,unknown,24,jun,165.0,5.0,-1.0,0,unknown,no
23.0,student,single,secondary,no,922,no,no,cellular,1,sep,81.0,5.0,99.0,3,unknown,no
36.0,admin,married,tertiary,no,1145,yes,no,cellular,29,sep,75.0,1.0,239.0,2,failure,no
44.0,blue-collar,single,secondary,no,633,yes,no,unknown,13,may,1032.0,1.0,-1.0,0,unknown,no
31.0,student,single,secondary,no,93,no,no,cellular,19,nov,584.0,2.0,-1.0,0,unknown,no
31.0,management,single,tertiary,no,0,yes,no,cellular,28,jul,117.0,3.0,-1.0,0,unknown,no
48.0,technician,single,tertiary,no,0,no,no,unknown,16,jun,73.0,4.0,-1.0,0,unknown,no
41.0,management,divorced,tertiary,no,25,yes,yes,cellular,26,mar,117.0,2.0,-1.0,0,unknown,yes
25.0,blue-collar,married,secondary,no,192,yes,no,unknown,28,may,357.0,3.0,-1.0,0,unknown,no
57.0,services,married,secondary,no,162,yes,no,unknown,5,may,174.0,1.0,-1.0,0,unknown,no
33.0,entrepreneur,married,tertiary,no,606,yes,no,cellular,2,feb,194.0,1.0,-1.0,0,unknown,no
32.0,management,single,tertiary,no,0,no,no,cellular,22,aug,360.0,2.0,-1.0,0,unknown,no
33.0,management,single,tertiary,no,238,no,no,cellular,8,aug,80.0,2.0,-1.0,0,unknown,no
59.0,housemaid,married,primary,no,935,yes,no,cellular,19,nov,103.0,3.0,166.0,2,failure,no
25.0,management,single,tertiary,no,6246,no,no,cellular,9,jun,98.0,3.0,-1.0,0,unknown,no
63.0,admin,divorced,secondary,no,4680,no,no,cellular,15,sep,953.0,2.0,-1.0,0,unknown,yes
33.0,technician,married,secondary,no,2376,no,no,cellular,7,aug,278.0,3.0,-1.0,0,unknown,no
40.0,management,single,tertiary,no,269,yes,no,cellular,27,aug,97.0,4.0,-1.0,0,unknown,no
40.0,blue-collar,married,secondary,no,1039,yes,no,cellular,20,nov,57.0,2.0,-1.0,0,unknown,no
32.0,blue-collar,married,secondary,no,456,no,no,cellular,12,may,121.0,1.0,-1.0,0,unknown,no
55.0,admin,married,secondary,no,-2,no,no,cellular,28,aug,76.0,1.0,-1.0,0,unknown,no
26.0,blue-collar,married,secondary,no,557,yes,yes,unknown,27,may,282.0,2.0,-1.0,0,unknown,no
27.0,management,single,tertiary,no,1137,yes,no,cellular,8,may,26.0,1.0,-1.0,0,unknown,no
35.0,services,married,secondary,no,586,yes,yes,cellular,17,apr,96.0,2.0,344.0,2,failure,no
48.0,blue-collar,married,primary,no,719,no,yes,cellular,11,aug,418.0,5.0,-1.0,0,unknown,yes
33.0,management,married,tertiary,no,1388,yes,no,cellular,10,nov,280.0,1.0,89.0,2,failure,no
38.0,management,married,tertiary,no,5506,no,no,cellular,20,nov,74.0,1.0,-1.0,0,unknown,no
30.0,blue-collar,single,secondary,no,445,yes,no,cellular,16,apr,218.0,1.0,330.0,2,failure,no
31.0,management,single,tertiary,no,533,no,no,cellular,12,nov,90.0,3.0,93.0,6,success,yes
44.0,admin,single,secondary,no,-497,yes,no,cellular,11,may,115.0,2.0,370.0,2,failure,no
36.0,unemployed,divorced,tertiary,no,734,no,no,cellular,19,aug,276.0,2.0,-1.0,0,unknown,no
56.0,services,married,secondary,no,628,no,no,cellular,29,aug,96.0,2.0,-1.0,0,unknown,no
55.0,admin,married,secondary,no,420,yes,no,unknown,30,may,41.0,3.0,-1.0,0,unknown,no
26.0,blue-collar,single,secondary,no,2,yes,no,cellular,7,may,223.0,1.0,-1.0,0,unknown,no
39.0,admin,married,secondary,no,150,no,no,cellular,3,jun,296.0,4.0,-1.0,0,unknown,yes
50.0,services,married,primary,no,-15,no,yes,unknown,2,jul,71.0,1.0,-1.0,0,unknown,no
55.0,entrepreneur,divorced,tertiary,no,1730,no,no,cellular,17,nov,89.0,2.0,118.0,3,failure,no
36.0,management,single,tertiary,no,1876,no,no,cellular,4,may,150.0,1.0,-1.0,0,unknown,no
34.0,technician,divorced,tertiary,no,1242,yes,no,unknown,29,may,578.0,3.0,-1.0,0,unknown,no
38.0,services,married,secondary,no,-314,yes,no,unknown,28,may,66.0,2.0,-1.0,0,unknown,no
32.0,management,married,secondary,no,134,yes,yes,cellular,15,may,532.0,3.0,-1.0,0,unknown,yes
35.0,technician,single,secondary,no,27,yes,no,cellular,25,may,214.0,1.0,305.0,1,unknown,yes
34.0,management,married,tertiary,no,1036,yes,no,cellular,2,mar,78.0,4.0,103.0,7,failure,no
31.0,blue-collar,married,secondary,no,1545,yes,yes,cellular,13,may,207.0,1.0,-1.0,0,unknown,no
37.0,blue-collar,married,primary,no,3574,yes,no,unknown,2,jun,152.0,2.0,-1.0,0,unknown,no
50.0,technician,married,secondary,no,232,no,no,cellular,18,nov,90.0,1.0,-1.0,0,unknown,no
47.0,blue-collar,married,secondary,no,584,yes,no,unknown,19,may,79.0,19.0,-1.0,0,unknown,no
36.0,blue-collar,married,primary,no,214,no,no,unknown,17,jun,423.0,1.0,-1.0,0,unknown,no
40.0,management,married,tertiary,no,5010,no,no,cellular,17,nov,49.0,1.0,-1.0,0,unknown,no
62.0,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,oct,216.0,1.0,183.0,4,success,yes
37.0,blue-collar,married,secondary,no,2066,yes,yes,cellular,31,jul,34.0,5.0,-1.0,0,unknown,no
30.0,management,single,secondary,no,209,no,no,cellular,18,aug,243.0,9.0,-1.0,0,unknown,no
47.0,entrepreneur,married,secondary,no,0,no,no,unknown,5,jun,1446.0,1.0,-1.0,0,unknown,yes
30.0,blue-collar,single,secondary,no,332,no,no,cellular,14,jul,465.0,3.0,-1.0,0,unknown,no
29.0,admin,single,secondary,no,315,yes,no,unknown,2,jun,121.0,4.0,-1.0,0,unknown,no
51.0,blue-collar,married,primary,no,3764,no,no,telephone,9,mar,450.0,3.0,181.0,6,success,yes
53.0,technician,married,secondary,no,253,yes,no,cellular,8,may,763.0,1.0,-1.0,0,unknown,no
47.0,management,married,secondary,no,1880,no,no,unknown,18,jun,64.0,2.0,-1.0,0,unknown,no
37.0,management,single,tertiary,no,1027,yes,no,cellular,2,mar,313.0,1.0,152.0,2,success,yes
60.0,retired,married,primary,no,115,no,no,cellular,11,aug,82.0,2.0,-1.0,0,unknown,no
31.0,technician,married,secondary,no,-556,yes,no,cellular,7,aug,115.0,2.0,-1.0,0,unknown,no
81.0,retired,married,secondary,no,93,no,no,cellular,7,dec,164.0,1.0,-1.0,0,unknown,no
45.0,management,married,secondary,no,2873,yes,no,cellular,28,aug,30.0,16.0,-1.0,0,unknown,no
35.0,admin,single,secondary,no,206,yes,no,cellular,30,apr,144.0,2.0,-1.0,0,unknown,no
33.0,self-employed,married,tertiary,no,980,no,no,cellular,25,jul,170.0,3.0,-1.0,0,unknown,no
42.0,technician,single,secondary,no,-1,no,no,cellular,29,jan,259.0,1.0,-1.0,0,unknown,no
33.0,management,single,tertiary,no,3655,no,no,cellular,19,aug,183.0,20.0,-1.0,0,unknown,no
30.0,management,married,tertiary,no,1403,no,no,cellular,6,aug,136.0,4.0,-1.0,0,unknown,no
55.0,admin,married,secondary,no,512,no,no,cellular,18,aug,115.0,4.0,-1.0,0,unknown,no
53.0,management,married,tertiary,no,18931,no,no,cellular,5,aug,224.0,1.0,86.0,23,unknown,no
30.0,technician,single,secondary,no,0,no,no,cellular,7,aug,82.0,3.0,-1.0,0,unknown,no
33.0,management,married,tertiary,no,663,yes,no,cellular,7,apr,381.0,1.0,243.0,4,failure,no
49.0,admin,single,primary,no,655,yes,no,cellular,13,may,262.55842997323816,5.0,-1.0,0,unknown,no
36.0,admin,single,secondary,no,135,yes,no,cellular,29,jan,263.0,2.0,192.0,3,unknown,no
58.0,management,married,tertiary,no,256,no,no,cellular,10,dec,422.0,1.0,188.0,3,success,yes
38.0,technician,single,secondary,no,1019,yes,no,cellular,6,may,249.0,1.0,-1.0,0,unknown,no
36.0,blue-collar,married,secondary,no,777,yes,no,cellular,6,may,185.0,3.0,-1.0,0,unknown,no
59.0,retired,married,primary,no,-90,no,yes,telephone,15,jul,41.0,5.0,-1.0,0,unknown,no
30.0,admin,married,secondary,no,4457,yes,no,cellular,21,nov,566.0,4.0,-1.0,0,unknown,yes
49.0,technician,married,secondary,no,412,no,no,cellular,19,aug,1293.0,8.0,-1.0,0,unknown,yes
30.0,services,married,secondary,no,-68,yes,yes,cellular,24,jul,78.0,1.0,-1.0,0,unknown,no
40.0,admin,married,secondary,no,2082,no,no,unknown,12,jun,82.0,1.0,-1.0,0,unknown,no
42.0,blue-collar,single,primary,no,-68,yes,yes,unknown,26,may,167.0,1.0,-1.0,0,unknown,no
31.0,admin,married,secondary,no,352,no,no,telephone,28,oct,60.0,1.0,-1.0,0,unknown,no
33.0,technician,single,secondary,yes,-374,no,yes,cellular,20,aug,160.0,2.0,-1.0,0,unknown,no
51.0,housemaid,married,primary,no,289,no,no,unknown,14,may,97.0,5.0,-1.0,0,unknown,no
51.0,management,married,tertiary,no,1612,yes,no,cellular,18,nov,61.0,2.0,131.0,1,failure,no
52.0,services,married,secondary,no,145,no,no,cellular,22,aug,205.0,4.0,-1.0,0,unknown,no
57.0,housemaid,divorced,primary,no,395,no,no,unknown,11,jun,125.0,1.0,-1.0,0,unknown,no
57.0,management,married,tertiary,no,388,no,yes,unknown,15,may,262.0,4.0,-1.0,0,unknown,no
36.0,blue-collar,divorced,secondary,no,-159,yes,no,unknown,4,jun,382.0,3.0,-1.0,0,unknown,no
50.0,management,married,secondary,no,42,yes,no,cellular,13,may,85.0,2.0,265.0,4,unknown,no
59.0,retired,married,primary,yes,-488,no,yes,unknown,6,jun,247.0,1.0,-1.0,0,unknown,no
42.0,services,divorced,secondary,no,241,yes,no,unknown,19,jun,405.0,2.0,-1.0,0,unknown,no
26.0,technician,single,secondary,no,3244,no,no,cellular,28,jan,390.0,1.0,-1.0,0,unknown,no
39.0,management,single,tertiary,no,4025,yes,yes,unknown,21,may,162.0,1.0,-1.0,0,unknown,no
40.0,blue-collar,married,secondary,no,0,yes,no,unknown,30,may,376.0,3.0,-1.0,0,unknown,no
29.0,services,single,secondary,no,-32,no,yes,cellular,8,jul,510.0,1.0,-1.0,0,unknown,no
29.0,student,single,secondary,no,200,yes,no,unknown,4,jun,87.0,2.0,-1.0,0,unknown,no
55.0,management,divorced,primary,no,3629,yes,no,unknown,30,may,87.0,1.0,-1.0,0,unknown,no
55.0,housemaid,married,primary,no,211,no,no,cellular,18,aug,111.0,3.0,-1.0,0,unknown,no
39.0,management,divorced,tertiary,no,5009,yes,no,cellular,15,jul,1083.0,2.0,-1.0,0,unknown,no
69.0,services,married,secondary,no,23592,no,no,cellular,3,jul,837.0,3.0,-1.0,0,unknown,no
43.0,blue-collar,married,primary,no,-192,yes,no,unknown,8,may,1120.0,2.0,-1.0,0,unknown,yes
54.0,technician,married,secondary,no,1455,yes,no,unknown,18,jun,90.0,4.0,-1.0,0,unknown,no
33.0,management,married,tertiary,no,3669,yes,no,cellular,17,apr,370.0,1.0,-1.0,0,unknown,no
36.0,admin,single,tertiary,no,980,no,no,cellular,30,jul,156.0,3.0,179.0,4,failure,no
32.0,unemployed,married,tertiary,no,7,yes,no,cellular,30,jul,29.0,3.0,-1.0,0,unknown,no
51.0,admin,divorced,tertiary,no,66,yes,no,cellular,10,mar,138.0,1.0,478.0,2,failure,no
30.0,management,single,secondary,no,24,no,no,cellular,12,aug,29.0,4.0,-1.0,0,unknown,no
36.0,management,divorced,tertiary,no,-1,no,no,cellular,26,feb,88.0,3.0,-1.0,0,unknown,no
33.0,unemployed,married,secondary,no,229,yes,no,unknown,8,may,205.0,4.0,-1.0,0,unknown,no
35.0,management,single,tertiary,no,331,yes,no,cellular,18,may,30.0,5.0,-1.0,0,unknown,no
31.0,blue-collar,married,secondary,no,2577,yes,no,unknown,13,may,611.0,2.0,-1.0,0,unknown,no
29.0,unemployed,married,secondary,no,687,no,no,cellular,8,oct,309.0,2.0,88.0,6,unknown,no
36.0,admin,married,secondary,no,0,yes,yes,cellular,11,may,94.0,1.0,-1.0,0,unknown,no
36.0,student,single,secondary,no,449,no,no,cellular,4,feb,166.0,2.0,-1.0,0,unknown,no
30.0,technician,single,secondary,no,-109,yes,no,cellular,15,may,73.0,2.0,297.0,2,unknown,no
31.0,blue-collar,single,secondary,no,-2,no,yes,cellular,7,jul,221.0,2.0,-1.0,0,unknown,no
44.0,services,married,secondary,no,300,yes,no,cellular,7,jul,182.0,3.0,-1.0,0,unknown,no
74.0,retired,divorced,primary,no,166,no,no,cellular,13,aug,99.0,1.0,-1.0,0,unknown,no
44.0,technician,married,secondary,no,736,yes,no,telephone,14,may,210.0,2.0,-1.0,0,unknown,no
45.0,services,married,secondary,no,1306,no,no,unknown,11,jun,125.0,3.0,-1.0,0,unknown,no
31.0,blue-collar,married,primary,no,620,no,no,cellular,30,mar,95.0,1.0,-1.0,0,unknown,no
46.0,housemaid,married,primary,no,75,no,no,unknown,9,jun,302.0,1.0,-1.0,0,unknown,no
57.0,admin,married,primary,no,1694,yes,no,telephone,17,nov,378.0,1.0,-1.0,0,unknown,no
42.0,services,divorced,secondary,no,108,no,no,cellular,25,jul,360.0,13.0,-1.0,0,unknown,no
38.0,management,single,secondary,no,715,yes,no,cellular,2,apr,951.0,1.0,132.0,3,failure,no
38.0,technician,single,tertiary,no,2496,no,no,unknown,17,jun,193.0,1.0,-1.0,0,unknown,no
54.0,technician,married,tertiary,no,1188,yes,no,cellular,22,may,89.0,1.0,-1.0,0,unknown,no
25.0,technician,married,secondary,no,-559,yes,no,cellular,14,jul,189.0,3.0,-1.0,0,unknown,no
32.0,blue-collar,married,primary,no,885,yes,no,unknown,21,may,127.0,2.0,-1.0,0,unknown,no
37.0,management,married,tertiary,no,1393,no,yes,unknown,11,jun,129.0,3.0,-1.0,0,unknown,no
25.0,self-employed,single,tertiary,no,453,yes,no,cellular,17,jul,134.0,1.0,-1.0,0,unknown,no
41.0,admin,married,secondary,no,158,yes,no,cellular,1,oct,250.0,2.0,120.0,4,unknown,no
27.0,housemaid,married,primary,no,0,yes,no,cellular,23,jul,435.0,3.0,-1.0,0,unknown,no
30.0,technician,single,secondary,no,1352,yes,no,cellular,13,may,321.0,4.0,-1.0,0,unknown,no
47.0,technician,married,secondary,no,10179,yes,no,unknown,9,jun,179.0,2.0,-1.0,0,unknown,no
49.0,technician,divorced,secondary,no,3394,yes,no,unknown,20,jun,14.0,22.0,-1.0,0,unknown,no
33.0,unemployed,married,secondary,no,456,no,no,telephone,11,nov,119.0,1.0,-1.0,0,unknown,no
46.0,admin,single,secondary,no,1070,yes,no,cellular,6,apr,194.0,2.0,-1.0,0,unknown,no
53.0,unemployed,single,secondary,no,4,no,no,cellular,30,jul,259.0,3.0,-1.0,0,unknown,no
53.0,technician,divorced,secondary,no,258,yes,yes,cellular,5,may,48.0,2.0,-1.0,0,unknown,no
36.0,self-employed,single,tertiary,no,577,yes,no,cellular,15,may,33.0,1.0,298.0,1,failure,no
28.0,student,single,tertiary,no,2306,no,no,cellular,29,oct,140.0,2.0,-1.0,0,unknown,no
54.0,blue-collar,married,secondary,no,-102,yes,no,cellular,27,aug,164.0,7.0,-1.0,0,unknown,no
51.0,technician,married,tertiary,no,825,no,no,cellular,17,nov,977.0,3.0,-1.0,0,unknown,yes
27.0,technician,single,tertiary,no,11862,no,no,cellular,25,nov,285.0,2.0,97.0,7,success,yes
36.0,unemployed,married,secondary,no,533,yes,no,cellular,2,feb,619.0,1.0,272.0,1,failure,no
42.0,management,single,tertiary,no,145,no,no,cellular,26,aug,174.0,2.0,-1.0,0,unknown,no
29.0,management,married,tertiary,no,247,no,no,cellular,16,sep,143.0,2.0,587.0,3,failure,yes
50.0,management,married,tertiary,no,463,no,yes,cellular,17,nov,141.0,3.0,-1.0,0,unknown,no
59.0,housemaid,married,tertiary,no,0,no,yes,cellular,29,jul,376.0,2.0,-1.0,0,unknown,no
34.0,technician,married,tertiary,no,8463,no,no,cellular,13,aug,80.0,2.0,-1.0,0,unknown,no
33.0,technician,married,secondary,no,763,no,no,cellular,13,aug,182.0,8.0,-1.0,0,unknown,no
39.0,services,single,secondary,no,-106,no,no,unknown,1,jul,60.0,4.0,-1.0,0,unknown,no
59.0,blue-collar,married,primary,no,-209,no,no,telephone,30,jul,215.0,3.0,-1.0,0,unknown,no
32.0,services,married,primary,no,218,yes,no,cellular,4,feb,177.0,3.0,-1.0,0,unknown,no
34.0,admin,single,tertiary,no,18,yes,yes,cellular,30,apr,359.0,1.0,-1.0,0,unknown,yes
58.0,retired,married,primary,no,1980,no,no,cellular,5,jun,255.0,1.0,-1.0,0,unknown,yes
31.0,student,single,secondary,no,988,no,no,cellular,4,dec,377.0,5.0,191.0,11,unknown,no
40.0,management,married,tertiary,no,-606,yes,no,cellular,6,may,90.0,1.0,345.0,1,failure,no
52.0,management,married,secondary,no,1708,no,no,unknown,6,sep,310.0,1.0,75.0,4,failure,yes
31.0,services,single,secondary,no,0,yes,no,unknown,28,may,231.0,2.0,-1.0,0,unknown,no
55.0,retired,married,secondary,no,1126,yes,no,telephone,28,jul,388.0,2.0,-1.0,0,unknown,no
31.0,blue-collar,married,primary,no,856,yes,no,unknown,8,may,303.0,3.0,-1.0,0,unknown,no
35.0,management,single,secondary,no,6809,yes,no,unknown,9,may,750.0,7.0,-1.0,0,unknown,no
48.0,housemaid,married,primary,no,332,yes,no,cellular,1,jun,262.0,1.0,-1.0,0,unknown,no
52.0,services,married,secondary,no,659,no,no,cellular,28,jan,390.0,4.0,93.0,1,success,yes
36.0,management,married,tertiary,no,101,yes,yes,unknown,5,may,426.0,1.0,-1.0,0,unknown,no
35.0,admin,single,secondary,no,943,no,no,telephone,14,nov,24.0,1.0,-1.0,0,unknown,no
51.0,blue-collar,married,primary,no,1016,yes,no,cellular,20,apr,78.0,1.0,-1.0,0,unknown,no
42.0,management,divorced,tertiary,no,0,no,no,unknown,19,may,131.0,2.0,-1.0,0,unknown,no
29.0,technician,single,secondary,no,115,no,no,unknown,27,may,340.0,1.0,-1.0,0,unknown,no
30.0,blue-collar,married,secondary,no,2289,yes,yes,cellular,20,nov,133.0,1.0,-1.0,0,unknown,no
41.395824078187474,technician,married,secondary,no,428,no,no,cellular,14,jul,131.0,4.0,-1.0,0,unknown,no
46.0,admin,single,secondary,no,533,no,no,cellular,22,may,71.0,1.0,-1.0,0,unknown,no
31.0,technician,single,tertiary,no,882,no,no,cellular,4,sep,293.0,1.0,93.0,1,success,yes
49.0,technician,single,secondary,no,74,yes,no,unknown,30,may,130.0,1.0,-1.0,0,unknown,no
